Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),3D printing resin type (product.metafields.shopify.3d-printing-resin-type),Bed leveling type (product.metafields.shopify.bed-leveling-type),Color (product.metafields.shopify.color-pattern),Compatible filament (product.metafields.shopify.compatible-filament),Component package type (product.metafields.shopify.component-package-type),Connection type (product.metafields.shopify.connection-type),Enclosure type (product.metafields.shopify.enclosure-type),Finish (product.metafields.shopify.finish),Material (product.metafields.shopify.material),Memory technology (product.metafields.shopify.memory-technology),Print technology (product.metafields.shopify.print-technology),Printer functions (product.metafields.shopify.printer-functions),Recommended age group (product.metafields.shopify.recommended-age-group),Toy/Game material (product.metafields.shopify.toy-game-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Sea green,,,,,,1000.0,shopify,68.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Metallic_Blue.png?v=1765003372,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Sea_green.png?v=1758541022,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Natural,,,,,,1000.0,shopify,60.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Ivory_59ca50e3-c600-4831-9524-f18caf441f0d.png?v=1765003400,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_NATURAL.png?v=1758544832,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Transparent red,,,,,,1000.0,shopify,0.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Metallic_Copper.png?v=1765003760,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/TRANSPARENT_RED.png?v=1758544791,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Pearl white,,,,,,1000.0,shopify,98.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Silver.png?v=1765005415,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_PERAL_WHITE.png?v=1758544807,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Copper,,,,,,1000.0,shopify,97.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Purple.png?v=1765005893,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_COPPER.png?v=1758541945,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Skin,,,,,,1000.0,shopify,91.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Marble.png?v=1765007340,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PLA_SKIN_colour.png?v=1758544762,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,1kg,,,Gold,,,,,,950.0,shopify,8.0,deny,manual,620.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Pearl_White.png?v=1765008555,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/WhatsApp_Image_2026-07-04_at_15.55.24.jpg?v=1783161119,kg,,,,,,,,,
pla-filament-for-3d-prinitng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/WhatsApp_Image_2026-07-04_at_15.55.24.jpg?v=1783161119,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
petg-filament,PETG Filament,"<hr data-start=""110"" data-end=""113"">
<h3 data-start=""115"" data-end=""168""><strong data-start=""119"" data-end=""168"">PETG 1.75mm 3D Printer Filament – Description</strong></h3>
<p data-start=""170"" data-end=""466""><strong data-start=""170"" data-end=""178"">PETG</strong> (Polyethylene Terephthalate Glycol-modified) is a premium thermoplastic filament known for combining the best characteristics of PLA and ABS. It offers exceptional strength, flexibility, and chemical resistance, making it ideal for functional parts, prototypes, and outdoor applications.</p>
<hr data-start=""468"" data-end=""471"">
<h3 data-start=""473"" data-end=""494""><strong data-start=""477"" data-end=""494"">Key Features:</strong></h3>
<ul data-start=""496"" data-end=""1334"">
<li data-start=""496"" data-end=""652"">
<p data-start=""498"" data-end=""652"">✅ <strong data-start=""500"" data-end=""531"">High Strength &amp; Durability:</strong><br data-start=""531"" data-end=""534"">PETG is tougher than PLA and more flexible than ABS, offering excellent impact resistance and long-term performance.</p>
</li>
<li data-start=""654"" data-end=""788"">
<p data-start=""656"" data-end=""788"">✅ <strong data-start=""658"" data-end=""676"">Easy to Print:</strong><br data-start=""676"" data-end=""679"">Offers minimal warping and shrinkage, making it beginner-friendly while still meeting professional demands.</p>
</li>
<li data-start=""790"" data-end=""947"">
<p data-start=""792"" data-end=""947"">✅ <strong data-start=""794"" data-end=""831"">Temperature &amp; Moisture Resistant:</strong><br data-start=""831"" data-end=""834"">Performs well under mechanical stress and is highly resistant to water and chemicals, suitable for outdoor use.</p>
</li>
<li data-start=""949"" data-end=""1061"">
<p data-start=""951"" data-end=""1061"">✅ <strong data-start=""953"" data-end=""977"">Good Layer Adhesion:</strong><br data-start=""977"" data-end=""980"">Produces strong, seamless prints with minimal risk of delamination or cracking.</p>
</li>
<li data-start=""1063"" data-end=""1218"">
<p data-start=""1065"" data-end=""1218"">✅ <strong data-start=""1067"" data-end=""1130"">Glossy, Transparent Finish (for natural or clear variants):</strong><br data-start=""1130"" data-end=""1133"">Yields aesthetically pleasing models with a slight shine and smooth surface finish.</p>
</li>
<li data-start=""1220"" data-end=""1334"">
<p data-start=""1222"" data-end=""1334"">✅ <strong data-start=""1224"" data-end=""1246"">Odorless Printing:</strong><br data-start=""1246"" data-end=""1249"">Emits little to no odor during printing, providing a more pleasant user experience.</p>
</li>
</ul>
<hr data-start=""1336"" data-end=""1339"">
<h3 data-start=""1341"" data-end=""1364""><strong data-start=""1345"" data-end=""1364"">Specifications:</strong></h3>
<ul data-start=""1366"" data-end=""1742"">
<li data-start=""1366"" data-end=""1422"">
<p data-start=""1368"" data-end=""1422""><strong data-start=""1368"" data-end=""1381"">Material:</strong> PETG (Polyethylene Terephthalate Glycol)</p>
</li>
<li data-start=""1423"" data-end=""1476"">
<p data-start=""1425"" data-end=""1476""><strong data-start=""1425"" data-end=""1438"">Diameter:</strong> 1.75mm (± 0.02mm precision tolerance)</p>
</li>
<li data-start=""1477"" data-end=""1515"">
<p data-start=""1479"" data-end=""1515""><strong data-start=""1479"" data-end=""1501"">Print Temperature:</strong> 230°C – 250°C</p>
</li>
<li data-start=""1516"" data-end=""1550"">
<p data-start=""1518"" data-end=""1550""><strong data-start=""1518"" data-end=""1538"">Bed Temperature:</strong> 70°C – 90°C</p>
</li>
<li data-start=""1551"" data-end=""1594"">
<p data-start=""1553"" data-end=""1594""><strong data-start=""1553"" data-end=""1569"">Print Speed:</strong> 40 – 60 mm/s recommended</p>
</li>
<li data-start=""1595"" data-end=""1667"">
<p data-start=""1597"" data-end=""1667""><strong data-start=""1597"" data-end=""1627"">Recommended Build Surface:</strong> PEI, glass bed with glue stick, or tape</p>
</li>
<li data-start=""1668"" data-end=""1694"">
<p data-start=""1670"" data-end=""1694""><strong data-start=""1670"" data-end=""1682"">Density:</strong> ~1.27 g/cm³</p>
</li>
<li data-start=""1695"" data-end=""1742"">
<p data-start=""1697"" data-end=""1742""><strong data-start=""1697"" data-end=""1708"">Weight:</strong> Typically available in 1kg spools</p>
</li>
</ul>
<hr data-start=""1744"" data-end=""1747"">
<h3 data-start=""1749"" data-end=""1770""><strong data-start=""1753"" data-end=""1770"">Applications:</strong></h3>
<ul data-start=""1772"" data-end=""1916"">
<li data-start=""1772"" data-end=""1802"">
<p data-start=""1774"" data-end=""1802"">Prototyping mechanical parts</p>
</li>
<li data-start=""1803"" data-end=""1824"">
<p data-start=""1805"" data-end=""1824"">Electrical housings</p>
</li>
<li data-start=""1825"" data-end=""1844"">
<p data-start=""1827"" data-end=""1844"">Medical equipment</p>
</li>
<li data-start=""1845"" data-end=""1875"">
<p data-start=""1847"" data-end=""1875"">Outdoor tools and containers</p>
</li>
<li data-start=""1876"" data-end=""1916"">
<p data-start=""1878"" data-end=""1916"">Transparent or semi-transparent prints</p>
</li>
</ul>",3D Galaxy,"Electronics > Print, Copy, Scan & Fax > 3D Printer Accessories > Filaments",,,True,Size,1kg,,Color,natural,,,,,,1000.0,shopify,0.0,deny,manual,800.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PETG_NATURAL.png?v=1760445037,1.0,,False,,,499682.0,,,,,,,,,,,,,,white; black; yellow; redwax; clear-blue; mint-green,,,,,,plastic,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PETG_NATURAL.png?v=1760445037,kg,,,True,,,True,,,active
petg-filament,,,,,,,,,1kg,,,white,,,,,,1000.0,shopify,0.0,deny,manual,800.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PETG_BLUE.png?v=1760445022,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PETG_WHITE.png?v=1760445007,kg,,,,,,,,,
petg-filament,,,,,,,,,1kg,,,black,,,,,,1000.0,shopify,0.0,deny,manual,800.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PETG_WHITE.png?v=1760445007,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PETG_BLACK.png?v=1760444906,kg,,,,,,,,,
petg-filament,,,,,,,,,1kg,,,yellow,,,,,,1000.0,shopify,0.0,deny,manual,800.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PETG_BLACK.png?v=1760444906,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PETG_YELLOW.png?v=1760444889,kg,,,,,,,,,
petg-filament,,,,,,,,,1kg,,,red,,,,,,1000.0,shopify,0.0,deny,manual,800.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PETG_YELLOW.png?v=1760444889,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/ChatGPT_Image_Jul_23_2025_08_26_23_PM_da1943be-08aa-46e6-b986-df762904eb37.png?v=1757677621,kg,,,,,,,,,
petg-filament,,,,,,,,,1kg,,,blue,,,,,,1000.0,shopify,0.0,deny,manual,800.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/ChatGPT_Image_Jul_23_2025_08_26_23_PM_da1943be-08aa-46e6-b986-df762904eb37.png?v=1757677621,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/PETG_BLUE.png?v=1760445022,kg,,,,,,,,,
petg-filament,,,,,,,,,1kg,,,green,,,,,,1000.0,shopify,0.0,deny,manual,800.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/ChatGPT_Image_Jul_24_2025_04_08_27_PM.png?v=1753713556,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/ChatGPT_Image_Jul_24_2025_04_08_27_PM.png?v=1753713556,kg,,,,,,,,,
petg-filament,,,,,,,,,1kg,,,Aqua Blue,,,,,,1000.0,shopify,0.0,deny,manual,800.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/AQUA_BLUE.jpg?v=1760448386,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/AQUA_BLUE.jpg?v=1760448386,kg,,,,,,,,,
petg-filament,,,,,,,,,1kg,,,Orange,,,,,,1000.0,shopify,0.0,deny,manual,800.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/ChatGPT_Image_Oct_17_2025_05_11_53_PM.png?v=1760701331,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Orange-1.png?v=1760701619,kg,,,,,,,,,
petg-filament,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/files/Orange-1.png?v=1760701619,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
creality-3d-ender-3-3d-printer-diy,Creality Ender-3 3D Printer DIY,"<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Easier to assembly than anet a8. Only need to 12 steps can complete installation the creality 3d ender-3 3d printer. Save your install time, make more enjoy.</li>
<li data-mce-fragment=""1"">Upgrade mk-10 extruder. Reduces plugging risk and bad extrustion. Make the printing process easier and reduce unnecessary trouble.</li>
<li data-mce-fragment=""1"">Resume printing. Safely protected power supply and resume printing function, if the machine is shut down or power failure accidentally, it can continue printing after power on.</li>
<li data-mce-fragment=""1"">Adopts v-slot linear bearing system and wheel moving parts, super noiseless and smooth printing performance, big hand twist nut ma ke the print platform easier to level.</li>
<li data-mce-fragment=""1"">High quality 3d printer with ±0.1mm high printing accuracy, 220 * 220 * 250mm large printing size with one-piece structure.</li>
</ul>
<div style=""text-align: left;""><img src=""https://cdn.shopify.com/s/files/1/0595/2464/5057/files/ender_1_600x600.jpg?v=1656140730"" style=""float: none;""></div>
<div style=""text-align: left;""></div>
<div style=""text-align: left;""><span>3D GALAXY Creality Ender 3 is a stable and reliable 3D printing machine for beginners and DIY enthusiasts. It features a smart power supply, a magnetic build surface plate and an MK10 extruder. This printer is designed to reach printing temperature in just 5 minutes. It has an improved Y axis base for better overall stability while printing. It is suitable for printing large and complex models.</span></div>
<div style=""text-align: left;""><span></span></div>
<div style=""text-align: left;""><span></span></div>
<div style=""text-align: left;""><span></span></div>
<div style=""text-align: left;""><span><img style=""float: left;"" src=""https://cdn.shopify.com/s/files/1/0595/2464/5057/files/ender2_480x480.jpg?v=1656142698""> </span></div>
<div style=""text-align: right;"" data-mce-style=""text-align: right;"">
<h4 class=""a-spacing-mini"">FDM Printing Machine</h4>
<p>This 3D printing machine works on a smart and sophisticated printing method known as Fusion Deposition Modelling (FDM), in which a thermally sensitive filament is heated to its melting point and extruded through a precision extruder layer after layer to create a three-dimensional object. This method is simple yet provides realistic quality output and can be used by beginners and experts.</p>
<p> </p>
<p> </p>
<p><img style=""float: right;"" src=""https://cdn.shopify.com/s/files/1/0595/2464/5057/files/ender_3_480x480.jpg?v=1656142833""></p>
<h4 class=""a-spacing-mini""></h4>
<h4 class=""a-spacing-mini""></h4>
<h4 style=""text-align: left;"" class=""a-spacing-mini"">Recovered Print Function</h4>
<p style=""text-align: left;"">This machine is incorporated with recovered printing function that can resume an unfinished operation which may have been interrupted due to power outage or unforeseen incidents. This prevents you from starting all over again and helps save time and filament. It can resume printing from the last recorded extruder position.</p>
<p style=""text-align: left;""> </p>
<p style=""text-align: left;""> </p>
<p style=""text-align: left;""> </p>
<p style=""text-align: left;""> </p>
<p style=""text-align: left;""><img style=""float: left;"" src=""https://cdn.shopify.com/s/files/1/0595/2464/5057/files/ender_4_480x480.jpg?v=1656142876"" data-mce-style=""float: left;"" data-mce-src=""https://cdn.shopify.com/s/files/1/0595/2464/5057/files/ender_4_480x480.jpg?v=1656142876""></p>
<h4 style=""text-align: left;"" class=""a-spacing-mini"">Stable Mechanical Structure</h4>
<p style=""text-align: left;"">This powerful printing machine is integrated with a CNC machining Y-Rail mounting groove to precisely position itself. It is also built-in with V-slot and POM-Wheels that render smooth operation with minimal noise. Together, these components allow the printer to remain stable and function with high precision.</p>
<p style=""text-align: left;""> </p>
<p style=""text-align: left;""> </p>
<p style=""text-align: left;""> </p>
<p style=""text-align: left;""> </p>
<p style=""text-align: left;""><img src=""https://cdn.shopify.com/s/files/1/0595/2464/5057/files/ender5_480x480.jpg?v=1656142906"" style=""float: right;"" data-mce-src=""https://cdn.shopify.com/s/files/1/0595/2464/5057/files/ender5_480x480.jpg?v=1656142906"" data-mce-style=""float: right;""></p>
<h4 style=""text-align: left;"" class=""a-spacing-mini"">Functional Print Bed</h4>
<p style=""text-align: left;"">The print bed of this printing machine has a large build volume of about 220*220*250mm (8.6x8.6x9.8 inches). This allows you to print large and sophisticated models effortlessly, after which you can also detach the print bed to shift the model for cooling and inspection. A magnetic viscous platform sticker is also provided as a mean to reduce warping and replace tapes/glue.</p>
<p style=""text-align: left;""> </p>
<p style=""text-align: left;""> </p>
<p style=""text-align: left;""> </p>
<p style=""text-align: left;""><img style=""float: left;"" src=""https://cdn.shopify.com/s/files/1/0595/2464/5057/files/ender_6_480x480.jpg?v=1656142946""></p>
<h4 style=""text-align: left;"" class=""a-spacing-mini"">MK 10 Extruder</h4>
<p style=""text-align: left;"">This functional 3D printer is equipped with an equally functional MK10 extruder that facilitates easy filament loading and unloading. It has a larger hot nozzle for smooth and uninterrupted filament flow. It also features throat adjustment and set screw locking mechanism so that it dispenses accurate amount of filament.</p>
<p style=""text-align: left;""> </p>
<p style=""text-align: left;""> </p>
<p style=""text-align: left;""> </p>
<p style=""text-align: left;""> </p>
<p style=""text-align: left;""><img style=""float: right;"" data-mce-fragment=""1"" src=""https://cdn.shopify.com/s/files/1/0595/2464/5057/files/ender_7_480x480.jpg?v=1656142983"" data-mce-src=""https://cdn.shopify.com/s/files/1/0595/2464/5057/files/ender_7_480x480.jpg?v=1656142983""></p>
<h4 style=""text-align: left;"" class=""a-spacing-mini"">Easy to Install</h4>
<p style=""text-align: left;"">This printing machine is great for beginners as it is delivered in a semi-assembled state. The complete installation process takes about 10 minutes to finish. The process includes 20-screws assembly before you can begin printing. It also teaches first time users about the basics of 3D printer assembly.</p>
<p style=""text-align: left;""><img src=""https://cdn.shopify.com/s/files/1/0595/2464/5057/files/ender_8_480x480.jpg?v=1656143162"" alt=""""></p>
<p style=""text-align: left;""> <br></p>
</div>
<p> </p>",3D Galaxy,"Electronics > Print, Copy, Scan & Fax > 3D Printers",,,True,Title,Default Title,,,,,,,,,20000.0,shopify,3.0,deny,manual,13999.0,19000.0,True,True,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/products/ender-3.jpg?v=1707196468,1.0,Creality 3D Ender-3 3D Printer DIY - 3D Galaxy,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
creality-3d-ender-3-3d-printer-diy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/products/creality-ender-3-pro-3d.jpg?v=1707196468,2.0,Creality 3D Ender-3 3D Printer DIY - 3D Galaxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
creality-3d-ender-3-3d-printer-diy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/products/creality3d-ender-4.jpg?v=1707196468,3.0,Creality 3D Ender-3 3D Printer DIY - 3D Galaxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
creality-3d-ender-3-3d-printer-diy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/products/Ender-1.jpg?v=1707196468,4.0,Creality 3D Ender-3 3D Printer DIY - 3D Galaxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
creality-3d-ender-3-3d-printer-diy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/products/creality-ender-3.jpg?v=1707196468,5.0,Creality 3D Ender-3 3D Printer DIY - 3D Galaxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
creality-3d-ender-3-3d-printer-diy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0848/9943/0675/products/ender-3-6_1_1200x1200_1df67c10-95bc-4a12-9f54-dd6b2237252d.jpg?v=1707196468,6.0,Creality 3D Ender-3 3D Printer DIY - 3D Galaxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
